固定ID,SP消耗,技能ID,技能等级
21025094,13,21025,94
21025095,13,21025,95
21025096,13,21025,96
21025097,13,21025,97
21025098,13,21025,98
21025099,13,21025,99
21025100,13,21025,100
21026001,2,21026,1
21026002,2,21026,2
21026003,2,21026,3
21026004,2,21026,4
21026005,2,21026,5
21026006,2,21026,6
21026007,2,21026,7
21026008,2,21026,8
21026009,2,21026,9
21026010,2,21026,10
21026011,3,21026,11
21026012,3,21026,12
21026013,3,21026,13
21026014,3,21026,14
21026015,3,21026,15
21026016,3,21026,16
21026017,3,21026,17
21026018,3,21026,18
21026019,3,21026,19
21026020,4,21026,20
21026021,4,21026,21
21026022,4,21026,22
21026023,4,21026,23
21026024,4,21026,24
21026025,4,21026,25
21026026,4,21026,26
21026027,4,21026,27
21026028,4,21026,28
21026029,5,21026,29
21026030,5,21026,30
21026031,5,21026,31
21026032,5,21026,32
21026033,5,21026,33
21026034,5,21026,34
21026035,5,21026,35
21026036,5,21026,36
21026037,5,21026,37
21026038,6,21026,38
21026039,6,21026,39
21026040,6,21026,40
21026041,6,21026,41
21026042,6,21026,42
21026043,6,21026,43
21026044,6,21026,44
21026045,6,21026,45
21026046,6,21026,46
21026047,7,21026,47
21026048,7,21026,48
21026049,7,21026,49
21026050,7,21026,50
21026051,7,21026,51
21026052,7,21026,52
21026053,7,21026,53
21026054,7,21026,54
21026055,7,21026,55
21026056,8,21026,56
21026057,8,21026,57
21026058,8,21026,58
21026059,8,21026,59
21026060,8,21026,60
21026061,8,21026,61
21026062,8,21026,62
21026063,8,21026,63
21026064,8,21026,64
21026065,9,21026,65
21026066,9,21026,66
21026067,9,21026,67
21026068,9,21026,68
21026069,9,21026,69
21026070,9,21026,70
21026071,9,21026,71
21026072,9,21026,72
21026073,9,21026,73
21026074,10,21026,74
21026075,10,21026,75
21026076,10,21026,76
21026077,10,21026,77
21026078,10,21026,78
21026079,10,21026,79
21026080,10,21026,80
21026081,10,21026,81
21026082,10,21026,82
21026083,11,21026,83
21026084,11,21026,84
21026085,11,21026,85
21026086,11,21026,86
21026087,11,21026,87
21026088,11,21026,88
21026089,11,21026,89
21026090,11,21026,90
21026091,11,21026,91
21026092,12,21026,92
21026093,12,21026,93
21026094,12,21026,94
21026095,12,21026,95
21026096,12,21026,96
21026097,12,21026,97
21026098,12,21026,98
21026099,12,21026,99
21026100,12,21026,100
21027001,1,21027,1
21027002,1,21027,2
21027003,1,21027,3
21027004,1,21027,4
21027005,1,21027,5
21027006,1,21027,6
21027007,1,21027,7
21027008,1,21027,8
21027009,1,21027,9
21027010,1,21027,10
21027011,2,21027,11
21027012,2,21027,12
21027013,2,21027,13
21027014,2,21027,14
21027015,2,21027,15
21027016,2,21027,16
21027017,2,21027,17
21027018,2,21027,18
21027019,2,21027,19
21027020,3,21027,20
21027021,3,21027,21
21027022,3,21027,22
21027023,3,21027,23
21027024,3,21027,24
21027025,3,21027,25
21027026,3,21027,26
21027027,3,21027,27
21027028,3,21027,28
21027029,4,21027,29
21027030,4,21027,30
21027031,4,21027,31
21027032,4,21027,32
21027033,4,21027,33
21027034,4,21027,34
21027035,4,21027,35
21027036,4,21027,36
21027037,4,21027,37
21027038,5,21027,38
21027039,5,21027,39
21027040,5,21027,40
21027041,5,21027,41
21027042,5,21027,42
21027043,5,21027,43
21027044,5,21027,44
21027045,5,21027,45
21027046,5,21027,46
21027047,6,21027,47
21027048,6,21027,48
21027049,6,21027,49
21027050,6,21027,50
21027051,6,21027,51
21027052,6,21027,52
21027053,6,21027,53
21027054,6,21027,54
21027055,6,21027,55
21027056,7,21027,56
21027057,7,21027,57
21027058,7,21027,58
21027059,7,21027,59
21027060,7,21027,60
21027061,7,21027,61
21027062,7,21027,62
21027063,7,21027,63
21027064,7,21027,64
21027065,8,21027,65
21027066,8,21027,66
21027067,8,21027,67
21027068,8,21027,68
21027069,8,21027,69
21027070,8,21027,70
21027071,8,21027,71
21027072,8,21027,72
21027073,8,21027,73
21027074,9,21027,74
21027075,9,21027,75
21027076,9,21027,76
21027077,9,21027,77
21027078,9,21027,78
21027079,9,21027,79
21027080,9,21027,80
21027081,9,21027,81
21027082,9,21027,82
21027083,10,21027,83
21027084,10,21027,84
21027085,10,21027,85
21027086,10,21027,86
21027087,10,21027,87
21027088,10,21027,88
21027089,10,21027,89
21027090,10,21027,90
21027091,10,21027,91
21027092,11,21027,92
21027093,11,21027,93
21027094,11,21027,94
21027095,11,21027,95
21027096,11,21027,96
21027097,11,21027,97
21027098,11,21027,98
21027099,11,21027,99
21027100,11,21027,100
21028001,2,21028,1
21028002,2,21028,2
21028003,2,21028,3
21028004,2,21028,4
21028005,2,21028,5
21028006,2,21028,6
21028007,2,21028,7
21028008,2,21028,8
21028009,2,21028,9
21028010,2,21028,10
21028011,3,21028,11
21028012,3,21028,12
21028013,3,21028,13
21028014,3,21028,14
21028015,3,21028,15
21028016,3,21028,16
21028017,3,21028,17
21028018,3,21028,18
21028019,3,21028,19
21028020,4,21028,20
21028021,4,21028,21
21028022,4,21028,22
21028023,4,21028,23
21028024,4,21028,24
21028025,4,21028,25
21028026,4,21028,26
21028027,4,21028,27
21028028,4,21028,28
21028029,5,21028,29
21028030,5,21028,30
21028031,5,21028,31
21028032,5,21028,32
21028033,5,21028,33
21028034,5,21028,34
21028035,5,21028,35
21028036,5,21028,36
21028037,5,21028,37
21028038,6,21028,38
21028039,6,21028,39
21028040,6,21028,40
21028041,6,21028,41
21028042,6,21028,42
21028043,6,21028,43
21028044,6,21028,44
21028045,6,21028,45
21028046,6,21028,46
21028047,7,21028,47
21028048,7,21028,48
21028049,7,21028,49
21028050,7,21028,50
21028051,7,21028,51
21028052,7,21028,52
21028053,7,21028,53
21028054,7,21028,54
21028055,7,21028,55
21028056,8,21028,56
21028057,8,21028,57
21028058,8,21028,58
21028059,8,21028,59
21028060,8,21028,60
21028061,8,21028,61
21028062,8,21028,62
21028063,8,21028,63
21028064,8,21028,64
21028065,9,21028,65
21028066,9,21028,66
21028067,9,21028,67
21028068,9,21028,68
21028069,9,21028,69
21028070,9,21028,70
21028071,9,21028,71
21028072,9,21028,72
21028073,9,21028,73
21028074,10,21028,74
21028075,10,21028,75
21028076,10,21028,76
21028077,10,21028,77
21028078,10,21028,78
21028079,10,21028,79
21028080,10,21028,80
21028081,10,21028,81
21028082,10,21028,82
21028083,11,21028,83
21028084,11,21028,84
21028085,11,21028,85
21028086,11,21028,86
21028087,11,21028,87
21028088,11,21028,88
21028089,11,21028,89
21028090,11,21028,90
21028091,11,21028,91
21028092,12,21028,92
21028093,12,21028,93
21028094,12,21028,94
21028095,12,21028,95
21028096,12,21028,96
21028097,12,21028,97
21028098,12,21028,98
21028099,12,21028,99
21028100,12,21028,100
21029001,2,21029,1
21029002,2,21029,2
21029003,2,21029,3
21029004,2,21029,4
21029005,2,21029,5
21029006,2,21029,6
21029007,2,21029,7
21029008,2,21029,8
21029009,2,21029,9
21029010,2,21029,10
21029011,3,21029,11
21029012,3,21029,12
21029013,3,21029,13
21029014,3,21029,14
21029015,3,21029,15
21029016,3,21029,16
21029017,3,21029,17
21029018,3,21029,18
21029019,3,21029,19
21029020,4,21029,20
21029021,4,21029,21
21029022,4,21029,22
21029023,4,21029,23
21029024,4,21029,24
21029025,4,21029,25
21029026,4,21029,26
21029027,4,21029,27
21029028,4,21029,28
21029029,5,21029,29
21029030,5,21029,30
21029031,5,21029,31
21029032,5,21029,32
21029033,5,21029,33
21029034,5,21029,34
21029035,5,21029,35
21029036,5,21029,36
21029037,5,21029,37
21029038,6,21029,38
21029039,6,21029,39
21029040,6,21029,40
21029041,6,21029,41
21029042,6,21029,42
21029043,6,21029,43
21029044,6,21029,44
21029045,6,21029,45
21029046,6,21029,46
21029047,7,21029,47
21029048,7,21029,48
21029049,7,21029,49
21029050,7,21029,50
21029051,7,21029,51
21029052,7,21029,52
21029053,7,21029,53
21029054,7,21029,54
21029055,7,21029,55
21029056,8,21029,56
21029057,8,21029,57
21029058,8,21029,58
21029059,8,21029,59
21029060,8,21029,60
21029061,8,21029,61
21029062,8,21029,62
21029063,8,21029,63
21029064,8,21029,64
21029065,9,21029,65
21029066,9,21029,66
21029067,9,21029,67
21029068,9,21029,68
21029069,9,21029,69
21029070,9,21029,70
21029071,9,21029,71
21029072,9,21029,72
21029073,9,21029,73
21029074,10,21029,74
21029075,10,21029,75
21029076,10,21029,76
21029077,10,21029,77
21029078,10,21029,78
21029079,10,21029,79
21029080,10,21029,80
21029081,10,21029,81
21029082,10,21029,82
21029083,11,21029,83
21029084,11,21029,84
21029085,11,21029,85
21029086,11,21029,86
21029087,11,21029,87
21029088,11,21029,88
21029089,11,21029,89
21029090,11,21029,90
21029091,11,21029,91
21029092,12,21029,92
21029093,12,21029,93
21029094,12,21029,94
21029095,12,21029,95
21029096,12,21029,96
21029097,12,21029,97
21029098,12,21029,98
21029099,12,21029,99
21029100,12,21029,100
21030001,2,21030,1
21030002,2,21030,2
21030003,2,21030,3
21030004,2,21030,4
21030005,2,21030,5
21030006,2,21030,6
21030007,2,21030,7
21030008,2,21030,8
21030009,2,21030,9
21030010,2,21030,10
21030011,3,21030,11
21030012,3,21030,12
21030013,3,21030,13
21030014,3,21030,14
21030015,3,21030,15
21030016,3,21030,16
21030017,3,21030,17
21030018,3,21030,18
21030019,3,21030,19
21030020,4,21030,20
21030021,4,21030,21
21030022,4,21030,22
21030023,4,21030,23
21030024,4,21030,24
21030025,4,21030,25
21030026,4,21030,26
21030027,4,21030,27
21030028,4,21030,28
21030029,5,21030,29
21030030,5,21030,30
21030031,5,21030,31
21030032,5,21030,32
21030033,5,21030,33
21030034,5,21030,34
21030035,5,21030,35
21030036,5,21030,36
21030037,5,21030,37
21030038,6,21030,38
21030039,6,21030,39
21030040,6,21030,40
21030041,6,21030,41
21030042,6,21030,42
21030043,6,21030,43
21030044,6,21030,44
21030045,6,21030,45
21030046,6,21030,46
21030047,7,21030,47
21030048,7,21030,48
21030049,7,21030,49
21030050,7,21030,50
21030051,7,21030,51
21030052,7,21030,52
21030053,7,21030,53
21030054,7,21030,54
21030055,7,21030,55
21030056,8,21030,56
21030057,8,21030,57
21030058,8,21030,58
21030059,8,21030,59
21030060,8,21030,60
21030061,8,21030,61
21030062,8,21030,62
21030063,8,21030,63
21030064,8,21030,64
21030065,9,21030,65
21030066,9,21030,66
21030067,9,21030,67
21030068,9,21030,68
21030069,9,21030,69
21030070,9,21030,70
21030071,9,21030,71
21030072,9,21030,72
21030073,9,21030,73
21030074,10,21030,74
21030075,10,21030,75
21030076,10,21030,76
21030077,10,21030,77
21030078,10,21030,78
21030079,10,21030,79
21030080,10,21030,80
21030081,10,21030,81
21030082,10,21030,82
21030083,11,21030,83
21030084,11,21030,84
21030085,11,21030,85
21030086,11,21030,86
21030087,11,21030,87
21030088,11,21030,88
21030089,11,21030,89
21030090,11,21030,90
21030091,11,21030,91
21030092,12,21030,92
21030093,12,21030,93
21030094,12,21030,94
21030095,12,21030,95
21030096,12,21030,96
21030097,12,21030,97
21030098,12,21030,98
21030099,12,21030,99
21030100,12,21030,100
21031001,4,21031,1
21031002,4,21031,2
21031003,4,21031,3
21031004,4,21031,4
21031005,4,21031,5
21031006,4,21031,6
21031007,4,21031,7
21031008,5,21031,8
21031009,5,21031,9
21031010,5,21031,10
21031011,5,21031,11
21031012,5,21031,12
21031013,5,21031,13
21031014,5,21031,14
21031015,6,21031,15
21031016,6,21031,16
21031017,6,21031,17
21031018,6,21031,18
21031019,6,21031,19
21031020,6,21031,20
21031021,7,21031,21
21031022,7,21031,22
21031023,7,21031,23
21031024,7,21031,24
21031025,7,21031,25
21031026,7,21031,26
21031027,7,21031,27
21031028,8,21031,28
21031029,8,21031,29
21031030,8,21031,30
21031031,8,21031,31
21031032,8,21031,32
21031033,8,21031,33
21031034,8,21031,34
21031035,9,21031,35
21031036,9,21031,36
21031037,9,21031,37
21031038,9,21031,38
21031039,9,21031,39
21031040,9,21031,40
21031041,10,21031,41
21031042,10,21031,42
21031043,10,21031,43
21031044,10,21031,44
21031045,10,21031,45
21031046,10,21031,46
21031047,10,21031,47
21031048,11,21031,48
21031049,11,21031,49
21031050,11,21031,50
21031051,11,21031,51
21031052,11,21031,52
21031053,11,21031,53
21031054,11,21031,54
21031055,12,21031,55
21031056,12,21031,56
21031057,12,21031,57
21031058,12,21031,58
21031059,12,21031,59
21031060,12,21031,60
21031061,13,21031,61
21031062,13,21031,62
21031063,13,21031,63
21031064,13,21031,64
21031065,13,21031,65
21031066,13,21031,66
21031067,13,21031,67
21031068,14,21031,68
21031069,14,21031,69
21031070,14,21031,70
21031071,14,21031,71
21031072,14,21031,72
21031073,14,21031,73
21031074,14,21031,74
21031075,15,21031,75
21031076,15,21031,76
21031077,15,21031,77
21031078,15,21031,78
21031079,15,21031,79
21031080,15,21031,80
21031081,16,21031,81
21031082,16,21031,82
21031083,16,21031,83
21031084,16,21031,84
21031085,16,21031,85
21031086,16,21031,86
21031087,16,21031,87
21031088,17,21031,88
21031089,17,21031,89
21031090,17,21031,90
21031091,17,21031,91
21031092,17,21031,92
21031093,17,21031,93
21031094,17,21031,94
21031095,18,21031,95
21031096,18,21031,96
21031097,18,21031,97
21031098,18,21031,98
21031099,18,21031,99
21031100,18,21031,100
21032001,4,21032,1
21032002,4,21032,2
21032003,4,21032,3
21032004,4,21032,4
21032005,4,21032,5
21032006,4,21032,6
21032007,4,21032,7
21032008,5,21032,8
21032009,5,21032,9
21032010,5,21032,10
21032011,5,21032,11
21032012,5,21032,12
21032013,5,21032,13
21032014,5,21032,14
21032015,6,21032,15
21032016,6,21032,16
21032017,6,21032,17
21032018,6,21032,18
21032019,6,21032,19
21032020,6,21032,20
21032021,7,21032,21
21032022,7,21032,22
21032023,7,21032,23
21032024,7,21032,24
21032025,7,21032,25
21032026,7,21032,26
21032027,7,21032,27
21032028,8,21032,28
21032029,8,21032,29
21032030,8,21032,30
21032031,8,21032,31
21032032,8,21032,32
21032033,8,21032,33
21032034,8,21032,34
21032035,9,21032,35
21032036,9,21032,36
21032037,9,21032,37
21032038,9,21032,38
21032039,9,21032,39
21032040,9,21032,40
21032041,10,21032,41
21032042,10,21032,42
21032043,10,21032,43
21032044,10,21032,44
21032045,10,21032,45
21032046,10,21032,46
21032047,10,21032,47
21032048,11,21032,48
21032049,11,21032,49
21032050,11,21032,50
21032051,11,21032,51
21032052,11,21032,52
21032053,11,21032,53
21032054,11,21032,54
21032055,12,21032,55
21032056,12,21032,56
21032057,12,21032,57
21032058,12,21032,58
21032059,12,21032,59
21032060,12,21032,60
21032061,13,21032,61
21032062,13,21032,62
21032063,13,21032,63
21032064,13,21032,64
21032065,13,21032,65
21032066,13,21032,66
21032067,13,21032,67
21032068,14,21032,68
21032069,14,21032,69
21032070,14,21032,70
21032071,14,21032,71
21032072,14,21032,72
21032073,14,21032,73
21032074,14,21032,74
21032075,15,21032,75
21032076,15,21032,76
21032077,15,21032,77
21032078,15,21032,78
21032079,15,21032,79
21032080,15,21032,80
21032081,16,21032,81
21032082,16,21032,82
21032083,16,21032,83
21032084,16,21032,84
21032085,16,21032,85
21032086,16,21032,86
21032087,16,21032,87
21032088,17,21032,88
21032089,17,21032,89
21032090,17,21032,90
21032091,17,21032,91
21032092,17,21032,92
21032093,17,21032,93
21032094,17,21032,94
21032095,18,21032,95
21032096,18,21032,96
21032097,18,21032,97
21032098,18,21032,98
21032099,18,21032,99
21032100,18,21032,100
21033001,5,21033,1
21033002,5,21033,2
21033003,5,21033,3
21033004,5,21033,4
21033005,5,21033,5
21033006,5,21033,6
21033007,5,21033,7
21033008,6,21033,8
21033009,6,21033,9
21033010,6,21033,10
21033011,6,21033,11
21033012,6,21033,12
21033013,6,21033,13
21033014,6,21033,14
21033015,7,21033,15
21033016,7,21033,16
21033017,7,21033,17
21033018,7,21033,18
21033019,7,21033,19
21033020,7,21033,20
21033021,8,21033,21
21033022,8,21033,22
21033023,8,21033,23
21033024,8,21033,24
21033025,8,21033,25
21033026,8,21033,26
21033027,8,21033,27
21033028,9,21033,28
21033029,9,21033,29
21033030,9,21033,30
21033031,9,21033,31
21033032,9,21033,32
21033033,9,21033,33
21033034,9,21033,34
21033035,10,21033,35
21033036,10,21033,36
21033037,10,21033,37
21033038,10,21033,38
21033039,10,21033,39
21033040,10,21033,40
21033041,11,21033,41
21033042,11,21033,42
21033043,11,21033,43
21033044,11,21033,44
21033045,11,21033,45
21033046,11,21033,46
21033047,11,21033,47
21033048,12,21033,48
21033049,12,21033,49
21033050,12,21033,50
21033051,12,21033,51
21033052,12,21033,52
21033053,12,21033,53
21033054,12,21033,54
21033055,13,21033,55
21033056,13,21033,56
21033057,13,21033,57
21033058,13,21033,58
21033059,13,21033,59
21033060,13,21033,60
21033061,14,21033,61
21033062,14,21033,62
21033063,14,21033,63
21033064,14,21033,64
21033065,14,21033,65
21033066,14,21033,66
21033067,14,21033,67
21033068,15,21033,68
21033069,15,21033,69
21033070,15,21033,70
21033071,15,21033,71
21033072,15,21033,72
21033073,15,21033,73
21033074,15,21033,74
21033075,16,21033,75
21033076,16,21033,76
21033077,16,21033,77
21033078,16,21033,78
21033079,16,21033,79
21033080,16,21033,80
21033081,17,21033,81
21033082,17,21033,82
21033083,17,21033,83
21033084,17,21033,84
21033085,17,21033,85
21033086,17,21033,86
21033087,17,21033,87
21033088,18,21033,88
21033089,18,21033,89
21033090,18,21033,90
21033091,18,21033,91
21033092,18,21033,92
21033093,18,21033,93
21033094,18,21033,94
21033095,19,21033,95
21033096,19,21033,96
21033097,19,21033,97
21033098,19,21033,98
21033099,19,21033,99
21033100,19,21033,100
21034001,5,21034,1
21034002,5,21034,2
21034003,5,21034,3
21034004,5,21034,4
21034005,5,21034,5
21034006,5,21034,6
21034007,5,21034,7
21034008,6,21034,8
21034009,6,21034,9
21034010,6,21034,10
21034011,6,21034,11
21034012,6,21034,12
21034013,6,21034,13
21034014,6,21034,14
21034015,7,21034,15
21034016,7,21034,16
21034017,7,21034,17
21034018,7,21034,18
21034019,7,21034,19
21034020,7,21034,20
21034021,8,21034,21
21034022,8,21034,22
21034023,8,21034,23
21034024,8,21034,24
21034025,8,21034,25
21034026,8,21034,26
21034027,8,21034,27
21034028,9,21034,28
21034029,9,21034,29
21034030,9,21034,30
21034031,9,21034,31
21034032,9,21034,32
21034033,9,21034,33
21034034,9,21034,34
21034035,10,21034,35
21034036,10,21034,36
21034037,10,21034,37
21034038,10,21034,38
21034039,10,21034,39
21034040,10,21034,40
21034041,11,21034,41
21034042,11,21034,42
21034043,11,21034,43
21034044,11,21034,44
21034045,11,21034,45
21034046,11,21034,46
21034047,11,21034,47
21034048,12,21034,48
21034049,12,21034,49
21034050,12,21034,50
21034051,12,21034,51
21034052,12,21034,52
21034053,12,21034,53
21034054,12,21034,54
21034055,13,21034,55
21034056,13,21034,56
21034057,13,21034,57
21034058,13,21034,58
21034059,13,21034,59
21034060,13,21034,60
21034061,14,21034,61
21034062,14,21034,62
21034063,14,21034,63
21034064,14,21034,64
21034065,14,21034,65
21034066,14,21034,66
21034067,14,21034,67
21034068,15,21034,68
21034069,15,21034,69
21034070,15,21034,70
21034071,15,21034,71
21034072,15,21034,72
21034073,15,21034,73
21034074,15,21034,74
21034075,16,21034,75
21034076,16,21034,76
21034077,16,21034,77
21034078,16,21034,78
21034079,16,21034,79
21034080,16,21034,80
21034081,17,21034,81
21034082,17,21034,82
21034083,17,21034,83
21034084,17,21034,84
21034085,17,21034,85
21034086,17,21034,86
21034087,17,21034,87
21034088,18,21034,88
21034089,18,21034,89
21034090,18,21034,90
21034091,18,21034,91
21034092,18,21034,92
21034093,18,21034,93
21034094,18,21034,94
21034095,19,21034,95
21034096,19,21034,96
21034097,19,21034,97
21034098,19,21034,98
21034099,19,21034,99
21034100,19,21034,100
21035001,5,21035,1
21035002,5,21035,2
21035003,5,21035,3
21035004,5,21035,4
21035005,5,21035,5
21035006,5,21035,6
21035007,5,21035,7
21035008,6,21035,8
21035009,6,21035,9
21035010,6,21035,10
